away_team_abbr,home_team_abbr,date,start_time,day_night,venue,field_type,away_team_errors,home_team_errors,away_team_hits,home_team_hits,away_team_runs,home_team_runs,game_id
SF,WSH,20220424,17:35,D,Nationals Park,outdoor,1,0,15,7,12,3,SFWSH20220424D
LAD,ARI,20220426,01:40,N,Chase Field,retractable,0,0,9,3,4,0,LADARI20220426N
NYM,STL,20220425,23:45,N,Busch Stadium,outdoor,1,1,9,5,5,2,NYMSTL20220425N
BOS,TOR,20220425,23:07,N,Rogers Centre,retractable,0,0,7,10,2,6,BOSTOR20220425N
COL,PHI,20220425,22:45,N,Citizens Bank Park,outdoor,3,0,5,9,2,8,COLPHI20220425N
SF,MIL,20220425,22:10,N,American Family Field,retractable,1,0,6,5,4,2,SFMIL20220425N
CLE,LAA,20220426,01:38,N,Angel Stadium,outdoor,0,1,3,8,0,3,CLELAA20220426N
HOU,TEX,20220426,00:05,N,Globe Life Field,retractable,1,0,8,11,2,6,HOUTEX20220426N
NYM,STL,20220426,23:45,N,Busch Stadium,outdoor,0,0,8,3,3,0,NYMSTL20220426N
BOS,TOR,20220426,23:07,N,Rogers Centre,retractable,0,1,9,8,5,6,BOSTOR20220426N
SD,CIN,20220426,22:40,N,Great American Ball Park,outdoor,3,0,12,8,9,6,SDCIN20220426N
CHC,ATL,20220426,23:20,N,Truist Park,outdoor,1,1,4,6,1,3,CHCATL20220426N
LAD,ARI,20220427,01:40,N,Chase Field,retractable,1,0,9,4,3,5,LADARI20220427N
SEA,TB,20220426,22:40,N,Tropicana Field,indoor,0,3,10,9,8,4,SEATB20220426N
OAK,SF,20220427,01:45,N,Oracle Park,outdoor,1,1,5,7,2,8,OAKSF20220427N
HOU,TEX,20220427,00:05,N,Globe Life Field,retractable,0,0,6,3,5,1,HOUTEX20220427N
KC,CWS,20220426,23:10,N,Guaranteed Rate Field,outdoor,0,2,6,5,6,0,KCCWS20220426N
MIL,PIT,20220426,22:35,N,PNC Park,outdoor,1,2,14,13,12,8,MILPIT20220426N
CLE,LAA,20220427,01:38,N,Angel Stadium,outdoor,0,0,4,8,1,4,CLELAA20220427N
COL,PHI,20220426,22:45,N,Citizens Bank Park,outdoor,2,0,6,11,3,10,COLPHI20220426N
MIA,WSH,20220426,23:05,N,Nationals Park,outdoor,0,1,9,8,5,2,MIAWSH20220426N
BAL,NYY,20220426,23:05,N,Yankee Stadium,outdoor,1,0,7,13,8,12,BALNYY20220426N
DET,MIN,20220426,23:40,N,Target Field,outdoor,1,0,8,5,4,5,DETMIN20220426N
HOU,TEX,20220428,00:05,N,Globe Life Field,retractable,0,1,7,7,4,3,HOUTEX20220428N
COL,PHI,20220427,22:45,N,Citizens Bank Park,outdoor,0,0,12,12,3,7,COLPHI20220427N
CHC,ATL,20220427,23:20,N,Truist Park,outdoor,0,0,11,8,6,3,CHCATL20220427N
BAL,NYY,20220427,23:05,N,Yankee Stadium,outdoor,0,0,5,8,2,5,BALNYY20220427N
CLE,LAA,20220428,01:38,N,Angel Stadium,outdoor,1,0,11,14,5,9,CLELAA20220428N
MIA,WSH,20220427,23:05,N,Nationals Park,outdoor,1,2,4,5,2,1,MIAWSH20220427N
OAK,SF,20220428,01:45,N,Oracle Park,outdoor,2,1,7,3,1,0,OAKSF20220428N
BOS,TOR,20220427,23:07,N,Rogers Centre,retractable,0,0,13,5,7,1,BOSTOR20220427N
DET,MIN,20220427,23:40,N,Target Field,outdoor,0,0,2,9,0,5,DETMIN20220427N
NYM,STL,20220427,17:15,D,Busch Stadium,outdoor,0,0,11,16,5,10,NYMSTL20220427D
LAD,ARI,20220427,19:40,D,Chase Field,retractable,2,0,5,2,1,3,LADARI20220427D
SD,CIN,20220427,22:40,N,Great American Ball Park,outdoor,1,0,8,10,8,5,SDCIN20220427N
SEA,TB,20220427,22:40,N,Tropicana Field,indoor,1,0,5,7,2,3,SEATB20220427N
KC,CWS,20220427,18:10,D,Guaranteed Rate Field,outdoor,1,0,4,9,3,7,KCCWS20220427D
MIL,PIT,20220427,22:35,N,PNC Park,outdoor,0,1,4,1,3,1,MILPIT20220427N
SEA,TB,20220428,17:10,D,Tropicana Field,indoor,0,1,6,7,1,2,SEATB20220428D
COL,PHI,20220428,17:05,D,Citizens Bank Park,outdoor,2,1,5,4,1,7,COLPHI20220428D
KC,CWS,20220428,18:10,D,Guaranteed Rate Field,outdoor,0,0,6,5,5,2,KCCWS20220428D
BOS,TOR,20220428,19:07,D,Rogers Centre,retractable,1,0,4,6,0,1,BOSTOR20220428D
HOU,TEX,20220428,18:05,D,Globe Life Field,retractable,0,0,3,5,3,2,HOUTEX20220428D
SD,CIN,20220428,16:35,D,Great American Ball Park,outdoor,3,1,11,8,7,5,SDCIN20220428D
DET,MIN,20220428,17:10,D,Target Field,outdoor,3,0,11,12,1,7,DETMIN20220428D
CHC,ATL,20220428,23:20,N,Truist Park,outdoor,1,0,3,11,1,5,CHCATL20220428N
CLE,LAA,20220428,20:07,D,Angel Stadium,outdoor,2,0,4,6,1,4,CLELAA20220428D
MIA,WSH,20220428,17:05,D,Nationals Park,outdoor,1,2,5,4,3,2,MIAWSH20220428D
ARI,STL,20220428,23:45,N,Busch Stadium,outdoor,1,0,6,15,3,8,ARISTL20220428N
BAL,NYY,20220428,17:05,D,Yankee Stadium,outdoor,3,0,14,12,5,10,BALNYY20220428D
MIL,PIT,20220428,16:35,D,PNC Park,outdoor,0,0,9,6,3,2,MILPIT20220428D
CLE,OAK,20220430,01:40,N,Oakland Coliseum,outdoor,0,0,11,10,9,8,CLEOAK20220430N
WSH,SF,20220430,02:15,N,Oracle Park,outdoor,0,2,22,11,14,4,WSHSF20220430N
LAA,CWS,20220429,23:10,N,Guaranteed Rate Field,outdoor,1,1,13,3,5,1,LAACWS20220429N
CIN,COL,20220430,00:40,N,Coors Field,outdoor,2,0,12,14,4,10,CINCOL20220430N
HOU,TOR,20220429,23:07,N,Rogers Centre,retractable,0,0,14,13,11,7,HOUTOR20220429N
CHC,MIL,20220430,00:10,N,American Family Field,retractable,0,1,3,13,1,11,CHCMIL20220430N
PHI,NYM,20220429,23:10,N,Citi Field,outdoor,1,0,0,10,0,3,PHINYM20220429N
MIN,TB,20220429,23:10,N,Tropicana Field,indoor,0,0,3,8,1,6,MINTB20220429N
ARI,STL,20220430,00:15,N,Busch Stadium,outdoor,0,0,9,5,6,2,ARISTL20220430N
DET,LAD,20220430,02:10,N,Dodger Stadium,outdoor,1,0,6,6,1,5,DETLAD20220430N
ATL,TEX,20220430,00:05,N,Globe Life Field,retractable,0,1,9,6,6,3,ATLTEX20220430N
BOS,BAL,20220429,23:05,N,Oriole Park at Camden Yards,outdoor,0,2,6,5,3,1,BOSBAL20220429N
SD,PIT,20220429,22:35,N,PNC Park,outdoor,0,0,7,10,7,3,SDPIT20220429N
SEA,MIA,20220429,22:40,N,loanDepot park,retractable,0,0,10,10,6,8,SEAMIA20220429N
NYY,KC,20220430,00:10,N,Kauffman Stadium,outdoor,0,2,10,8,12,2,NYYKC20220430N
DET,LAD,20220501,02:10,N,Dodger Stadium,outdoor,0,0,10,4,5,1,DETLAD20220501N
CHC,MIL,20220430,23:10,N,American Family Field,retractable,2,0,6,12,1,9,CHCMIL20220430N
SEA,MIA,20220430,22:10,N,loanDepot park,retractable,0,0,5,6,1,3,SEAMIA20220430N
HOU,TOR,20220430,19:07,D,Rogers Centre,retractable,0,1,8,6,1,2,HOUTOR20220430D
WSH,SF,20220430,20:05,D,Oracle Park,outdoor,3,1,11,11,3,9,WSHSF20220430D
CIN,COL,20220501,00:10,N,Coors Field,outdoor,1,0,5,5,3,4,CINCOL20220501N
ATL,TEX,20220430,23:05,N,Globe Life Field,retractable,0,0,4,4,1,3,ATLTEX20220430N
CLE,OAK,20220430,20:07,D,Oakland Coliseum,outdoor,1,1,9,8,3,1,CLEOAK20220430D
BOS,BAL,20220430,23:05,N,Oriole Park at Camden Yards,outdoor,2,0,7,5,1,2,BOSBAL20220430N
MIN,TB,20220430,20:10,D,Tropicana Field,indoor,0,1,14,4,9,1,MINTB20220430D
SD,PIT,20220430,22:35,N,PNC Park,outdoor,1,1,7,8,6,7,SDPIT20220430N
ARI,STL,20220430,18:15,D,Busch Stadium,outdoor,1,2,5,2,2,0,ARISTL20220430D
PHI,NYM,20220430,23:10,N,Citi Field,outdoor,1,1,6,4,4,1,PHINYM20220430N
LAA,CWS,20220430,20:05,D,Guaranteed Rate Field,outdoor,1,0,6,10,0,4,LAACWS20220430D
NYY,KC,20220430,23:10,N,Kauffman Stadium,outdoor,1,1,8,7,3,0,NYYKC20220430N
ATL,TEX,20220501,18:35,D,Globe Life Field,retractable,0,1,6,11,3,7,ATLTEX20220501D
CIN,COL,20220501,19:10,D,Coors Field,outdoor,1,0,4,12,1,10,CINCOL20220501D
MIN,TB,20220501,17:10,D,Tropicana Field,indoor,0,1,13,8,9,3,MINTB20220501D
NYY,KC,20220501,18:10,D,Kauffman Stadium,outdoor,1,0,8,11,6,4,NYYKC20220501D
ARI,STL,20220501,18:15,D,Busch Stadium,outdoor,2,0,7,9,5,7,ARISTL20220501D
SD,PIT,20220501,17:35,D,PNC Park,outdoor,0,3,11,8,5,2,SDPIT20220501D
DET,LAD,20220501,20:10,D,Dodger Stadium,outdoor,2,0,10,8,3,6,DETLAD20220501D
SEA,MIA,20220501,17:40,D,loanDepot park,retractable,2,0,12,10,7,3,SEAMIA20220501D
WSH,SF,20220501,20:05,D,Oracle Park,outdoor,0,1,12,6,11,5,WSHSF20220501D
CHC,MIL,20220501,18:10,D,American Family Field,retractable,0,1,5,3,2,0,CHCMIL20220501D
CLE,OAK,20220501,20:07,D,Oakland Coliseum,outdoor,0,2,9,6,7,3,CLEOAK20220501D
HOU,TOR,20220501,17:37,D,Rogers Centre,retractable,1,1,8,3,2,3,HOUTOR20220501D
PHI,NYM,20220501,23:08,N,Citi Field,outdoor,1,0,8,15,6,10,PHINYM20220501N
LAA,CWS,20220501,18:10,D,Guaranteed Rate Field,outdoor,0,1,8,12,6,5,LAACWS20220501D
KC,STL,20220502,17:15,D,Busch Stadium,outdoor,0,0,5,4,0,1,KCSTL20220502D
MIN,BAL,20220502,23:05,N,Oriole Park at Camden Yards,outdoor,0,0,7,4,2,1,MINBAL20220502N
ATL,NYM,20220502,23:10,N,Citi Field,outdoor,1,0,8,5,5,2,ATLNYM20220502N
SEA,HOU,20220503,00:10,N,Minute Maid Park,retractable,0,0,5,8,0,3,SEAHOU20220503N
TB,OAK,20220503,01:40,N,Oakland Coliseum,outdoor,0,1,12,2,6,1,TBOAK20220503N
ARI,MIA,20220502,22:40,N,loanDepot park,retractable,0,1,9,8,5,4,ARIMIA20220502N
LAA,CWS,20220502,18:10,D,Guaranteed Rate Field,outdoor,1,0,2,7,0,3,LAACWS20220502D
NYY,TOR,20220502,23:07,N,Rogers Centre,retractable,0,0,8,9,3,2,NYYTOR20220502N
MIN,BAL,20220503,23:05,N,Oriole Park at Camden Yards,outdoor,2,0,10,7,7,2,MINBAL20220503N
ARI,MIA,20220503,22:40,N,loanDepot park,retractable,0,0,9,6,5,4,ARIMIA20220503N
NYY,TOR,20220503,23:07,N,Rogers Centre,retractable,1,2,10,8,9,1,NYYTOR20220503N
CWS,CHC,20220503,23:40,N,Wrigley Field,outdoor,1,1,7,6,3,1,CWSCHC20220503N
SEA,HOU,20220504,00:10,N,Minute Maid Park,retractable,0,0,4,5,0,4,SEAHOU20220504N
SF,LAD,20220504,02:10,N,Dodger Stadium,outdoor,0,1,6,5,1,3,SFLAD20220504N
LAA,BOS,20220503,23:10,N,Fenway Park,outdoor,0,1,3,9,0,4,LAABOS20220503N
ATL,NYM,20220503,22:45,N,Citi Field,outdoor,0,0,7,9,0,3,ATLNYM20220503N
TEX,PHI,20220503,22:45,N,Citizens Bank Park,outdoor,0,1,9,11,6,4,TEXPHI20220503N
WSH,COL,20220504,00:40,N,Coors Field,outdoor,0,0,16,7,10,2,WSHCOL20220504N
SD,CLE,20220504,21:10,D,Progressive Field,outdoor,0,0,5,11,5,6,SDCLE20220504D
STL,KC,20220504,00:10,N,Kauffman Stadium,outdoor,0,0,6,15,1,7,STLKC20220504N
CIN,MIL,20220503,23:40,N,American Family Field,retractable,1,0,6,6,3,6,CINMIL20220503N
ATL,NYM,20220503,19:10,D,Citi Field,outdoor,1,1,5,8,4,5,ATLNYM20220503D
PIT,DET,20220504,20:40,D,Comerica Park,outdoor,2,1,11,8,7,2,PITDET20220504D
TB,OAK,20220504,01:40,N,Oakland Coliseum,outdoor,0,0,14,10,10,7,TBOAK20220504N
ATL,NYM,20220504,17:10,D,Citi Field,outdoor,0,1,9,8,9,2,ATLNYM20220504D
PIT,DET,20220504,20:40,D,Comerica Park,outdoor,2,1,11,8,7,2,PITDET20220504D
CIN,MIL,20220504,23:40,N,American Family Field,retractable,2,0,7,17,4,18,CINMIL20220504N
SD,CLE,20220504,17:10,D,Progressive Field,outdoor,0,1,6,7,5,4,SDCLE20220504D
SD,CLE,20220504,21:10,D,Progressive Field,outdoor,0,0,5,11,5,6,SDCLE20220504D
TB,OAK,20220504,19:37,D,Oakland Coliseum,outdoor,0,0,6,4,3,0,TBOAK20220504D
ARI,MIA,20220504,16:40,D,loanDepot park,retractable,0,1,9,10,8,7,ARIMIA20220504D
CWS,CHC,20220504,23:40,N,Wrigley Field,outdoor,0,0,9,5,4,3,CWSCHC20220504N
LAA,BOS,20220504,23:10,N,Fenway Park,outdoor,0,0,8,8,10,5,LAABOS20220504N
MIN,BAL,20220504,23:05,N,Oriole Park at Camden Yards,outdoor,2,0,8,12,4,9,MINBAL20220504N
STL,KC,20220504,17:10,D,Kauffman Stadium,outdoor,1,0,8,4,10,0,STLKC20220504D
SF,LAD,20220505,02:10,N,Dodger Stadium,outdoor,0,0,6,11,1,9,SFLAD20220505N
WSH,COL,20220505,00:40,N,Coors Field,outdoor,3,0,7,9,2,5,WSHCOL20220505N
NYY,TOR,20220504,23:07,N,Rogers Centre,retractable,0,0,5,4,1,2,NYYTOR20220504N
SEA,HOU,20220504,18:10,D,Minute Maid Park,retractable,0,0,5,10,2,7,SEAHOU20220504D
TEX,PHI,20220504,22:45,N,Citizens Bank Park,outdoor,0,1,7,6,2,1,TEXPHI20220504N
PIT,DET,20220504,17:10,D,Comerica Park,outdoor,3,0,5,3,2,3,PITDET20220504D
NYM,PHI,20220505,22:45,N,Citizens Bank Park,outdoor,2,0,11,12,8,7,NYMPHI20220505N
MIN,BAL,20220505,23:05,N,Oriole Park at Camden Yards,outdoor,0,1,9,11,3,5,MINBAL20220505N
CIN,MIL,20220505,17:40,D,American Family Field,retractable,0,1,9,12,5,10,CINMIL20220505D
MIA,SD,20220506,01:40,N,PETCO Park,outdoor,0,0,5,5,1,2,MIASD20220506N
TB,SEA,20220506,01:40,N,T-Mobile Park,retractable,0,0,7,5,4,3,TBSEA20220506N
STL,SF,20220506,01:45,N,Oracle Park,outdoor,0,0,12,10,7,1,STLSF20220506N
WSH,COL,20220505,19:10,D,Coors Field,outdoor,1,2,15,10,7,9,WSHCOL20220505D
DET,HOU,20220506,00:10,N,Minute Maid Park,retractable,0,0,9,8,2,3,DETHOU20220506N
LAA,BOS,20220505,17:35,D,Fenway Park,outdoor,0,0,8,6,8,0,LAABOS20220505D
TOR,CLE,20220505,22:10,N,Progressive Field,outdoor,0,0,9,11,5,6,TORCLE20220505N
MIA,SD,20220507,01:40,N,PETCO Park,outdoor,1,0,6,5,2,3,MIASD20220507N
TEX,NYY,20220508,21:15,N,Yankee Stadium,outdoor,0,0,7,3,4,2,TEXNYY20220508N
CWS,BOS,20220506,23:10,N,Fenway Park,outdoor,0,0,10,6,4,2,CWSBOS20220506N
LAD,CHC,20220507,23:40,N,Wrigley Field,outdoor,0,0,3,6,6,2,LADCHC20220507N
STL,SF,20220507,02:15,N,Oracle Park,outdoor,0,0,6,7,3,2,STLSF20220507N
KC,BAL,20220508,21:45,N,Oriole Park at Camden Yards,outdoor,2,0,7,8,2,4,KCBAL20220508N
DET,HOU,20220507,00:10,N,Minute Maid Park,retractable,0,2,2,7,2,3,DETHOU20220507N
TOR,CLE,20220507,22:15,N,Progressive Field,outdoor,0,0,4,11,2,8,TORCLE20220507N
COL,ARI,20220507,01:40,N,Chase Field,retractable,0,0,7,6,1,4,COLARI20220507N
WSH,LAA,20220507,01:38,N,Angel Stadium,outdoor,1,0,4,5,0,3,WSHLAA20220507N
OAK,MIN,20220507,00:10,N,Target Field,outdoor,0,1,4,8,1,2,OAKMIN20220507N
MIL,ATL,20220506,23:20,N,Truist Park,outdoor,2,2,11,3,6,3,MILATL20220506N
PIT,CIN,20220707,18:10,D,Great American Ball Park,outdoor,0,0,7,8,4,2,PITCIN20220707D
TB,SEA,20220507,01:40,N,T-Mobile Park,retractable,1,1,13,11,8,7,TBSEA20220507N
NYM,PHI,20220820,17:05,D,Citizens Bank Park,outdoor,2,0,10,7,8,2,NYMPHI20220820D
STL,SF,20220507,23:15,D,Oracle Park,outdoor,3,0,14,9,7,13,STLSF20220507D
MIA,SD,20220508,00:40,N,PETCO Park,outdoor,0,0,10,5,8,0,MIASD20220508N
TOR,CLE,20220507,22:15,N,Progressive Field,outdoor,0,0,4,11,2,8,TORCLE20220507N
PIT,CIN,20220507,22:40,N,Great American Ball Park,outdoor,0,0,13,7,8,5,PITCIN20220507N
WSH,LAA,20220508,01:07,N,Angel Stadium,outdoor,0,0,10,7,7,3,WSHLAA20220508N
TOR,CLE,20220507,18:10,D,Progressive Field,outdoor,0,0,10,6,8,3,TORCLE20220507D
MIL,ATL,20220507,23:20,N,Truist Park,outdoor,2,0,7,8,2,3,MILATL20220507N
KC,BAL,20220509,16:05,D,Oriole Park at Camden Yards,outdoor,1,0,6,9,1,6,KCBAL20220509D
TB,SEA,20220508,01:10,N,T-Mobile Park,retractable,0,1,10,6,8,2,TBSEA20220508N
NYM,PHI,20220508,20:10,D,Citizens Bank Park,outdoor,1,1,8,6,6,1,NYMPHI20220508D
LAD,CHC,20220507,23:40,N,Wrigley Field,outdoor,0,0,3,6,6,2,LADCHC20220507N
PIT,CIN,20220507,16:35,D,Great American Ball Park,outdoor,3,0,8,8,2,9,PITCIN20220507D
COL,ARI,20220508,00:10,N,Chase Field,retractable,1,2,8,6,4,1,COLARI20220508N
LAD,CHC,20220507,17:05,D,Wrigley Field,outdoor,0,1,11,5,7,0,LADCHC20220507D
OAK,MIN,20220507,18:10,D,Target Field,outdoor,1,0,3,5,0,1,OAKMIN20220507D
KC,BAL,20220508,21:45,N,Oriole Park at Camden Yards,outdoor,2,0,7,8,2,4,KCBAL20220508N
PIT,CIN,20220508,17:40,D,Great American Ball Park,outdoor,1,0,3,6,3,7,PITCIN20220508D
WSH,LAA,20220508,20:07,D,Angel Stadium,outdoor,0,1,11,8,4,5,WSHLAA20220508D
TOR,CLE,20220508,17:40,D,Progressive Field,outdoor,0,1,4,9,3,4,TORCLE20220508D
TB,SEA,20220508,20:10,D,T-Mobile Park,retractable,0,0,5,8,1,2,TBSEA20220508D
NYM,PHI,20220508,20:10,D,Citizens Bank Park,outdoor,1,1,8,6,6,1,NYMPHI20220508D
CWS,BOS,20220508,15:35,D,Fenway Park,outdoor,0,0,6,9,3,2,CWSBOS20220508D
OAK,MIN,20220508,18:10,D,Target Field,outdoor,1,0,8,9,3,4,OAKMIN20220508D
TEX,NYY,20220508,21:15,N,Yankee Stadium,outdoor,0,0,7,3,4,2,TEXNYY20220508N
DET,HOU,20220508,18:10,D,Minute Maid Park,retractable,0,0,1,5,0,5,DETHOU20220508D
KC,BAL,20220508,17:35,D,Oriole Park at Camden Yards,outdoor,0,3,11,15,6,4,KCBAL20220508D
LAD,CHC,20220508,23:08,N,Wrigley Field,outdoor,1,1,10,4,7,1,LADCHC20220508N
MIA,SD,20220508,20:10,D,PETCO Park,outdoor,1,0,5,8,2,3,MIASD20220508D
MIL,ATL,20220508,17:35,D,Truist Park,outdoor,1,0,4,10,2,9,MILATL20220508D
COL,ARI,20220508,20:10,D,Chase Field,retractable,1,0,5,8,0,4,COLARI20220508D
TEX,NYY,20220508,17:35,D,Yankee Stadium,outdoor,3,0,6,5,1,2,TEXNYY20220508D
NYM,PHI,20220508,16:35,D,Citizens Bank Park,outdoor,1,0,6,11,2,3,NYMPHI20220508D
STL,SF,20220508,20:05,D,Oracle Park,outdoor,1,0,6,7,3,4,STLSF20220508D
COL,SF,20220510,01:45,N,Oracle Park,outdoor,2,1,11,11,5,8,COLSF20220510N
CHC,SD,20220510,01:40,N,PETCO Park,outdoor,1,1,11,3,6,0,CHCSD20220510N
KC,BAL,20220509,16:05,D,Oriole Park at Camden Yards,outdoor,1,0,6,9,1,6,KCBAL20220509D
MIL,CIN,20220509,22:40,N,Great American Ball Park,outdoor,0,1,7,14,5,10,MILCIN20220509N
TEX,NYY,20220509,17:05,D,Yankee Stadium,outdoor,0,0,2,5,0,1,TEXNYY20220509D
LAD,PIT,20220509,22:35,N,PNC Park,outdoor,1,0,4,15,1,5,LADPIT20220509N
MIA,ARI,20220510,01:40,N,Chase Field,retractable,1,1,9,7,3,4,MIAARI20220510N
PHI,SEA,20220510,01:40,N,T-Mobile Park,retractable,0,0,17,4,9,0,PHISEA20220510N
CLE,CWS,20220510,00:10,N,Guaranteed Rate Field,outdoor,2,4,12,7,12,9,CLECWS20220510N
OAK,DET,20220509,23:10,N,Comerica Park,outdoor,0,0,6,4,2,0,OAKDET20220509N
BAL,STL,20220510,23:45,N,Busch Stadium,outdoor,0,0,11,7,5,3,BALSTL20220510N
OAK,DET,20220510,20:50,D,Comerica Park,outdoor,0,2,8,7,4,1,OAKDET20220510D
BOS,ATL,20220510,23:20,N,Truist Park,outdoor,1,0,11,6,9,4,BOSATL20220510N
TOR,NYY,20220510,23:05,N,Yankee Stadium,outdoor,0,0,7,5,5,6,TORNYY20220510N
NYM,WSH,20220510,23:05,N,Nationals Park,outdoor,0,2,8,8,4,2,NYMWSH20220510N
LAD,PIT,20220510,22:35,N,PNC Park,outdoor,2,0,15,4,11,1,LADPIT20220510N
MIL,CIN,20220510,22:40,N,Great American Ball Park,outdoor,0,0,9,6,5,4,MILCIN20220510N
HOU,MIN,20220510,23:40,N,Target Field,outdoor,0,1,7,3,5,0,HOUMIN20220510N
TB,LAA,20220511,01:38,N,Angel Stadium,outdoor,0,1,0,18,0,12,TBLAA20220511N
COL,SF,20220511,01:45,N,Oracle Park,outdoor,1,1,10,12,2,9,COLSF20220511N
PHI,SEA,20220511,01:40,N,T-Mobile Park,retractable,4,0,5,11,4,5,PHISEA20220511N
CHC,SD,20220511,01:40,N,PETCO Park,outdoor,0,1,10,11,4,5,CHCSD20220511N
MIA,ARI,20220511,01:40,N,Chase Field,retractable,0,1,9,11,3,9,MIAARI20220511N
DET,OAK,20220510,17:10,D,Comerica Park,outdoor,0,0,12,4,6,0,DETOAK20220510D
KC,TEX,20220511,00:05,N,Globe Life Field,retractable,1,2,7,10,4,6,KCTEX20220511N
CLE,CWS,20220511,00:10,N,Guaranteed Rate Field,outdoor,2,0,7,9,1,4,CLECWS20220511N
KC,TEX,20220512,00:05,N,Globe Life Field,retractable,0,4,8,6,8,2,KCTEX20220512N
BOS,ATL,20220511,23:20,N,Truist Park,outdoor,0,0,7,8,3,5,BOSATL20220511N
TB,LAA,20220511,23:07,D,Angel Stadium,outdoor,0,0,5,6,4,2,TBLAA20220511D
LAD,PIT,20220511,16:35,D,PNC Park,outdoor,0,1,5,8,3,5,LADPIT20220511D
OAK,DET,20220511,23:10,N,Comerica Park,outdoor,0,0,11,7,9,0,OAKDET20220511N
HOU,MIN,20220512,17:10,N,Target Field,outdoor,1,0,15,10,11,3,HOUMIN20220512N
COL,SF,20220511,19:45,D,Oracle Park,outdoor,2,0,4,10,1,7,COLSF20220511D
CLE,CWS,20220723,17:10,D,Guaranteed Rate Field,outdoor,0,2,12,11,7,4,CLECWS20220723D
BAL,STL,20220511,23:45,N,Busch Stadium,outdoor,1,1,5,11,1,10,BALSTL20220511N
MIA,ARI,20220511,19:40,D,Chase Field,retractable,0,0,15,4,11,3,MIAARI20220511D
PHI,SEA,20220511,19:40,D,T-Mobile Park,retractable,0,0,7,8,4,2,PHISEA20220511D
MIL,CIN,20220511,16:35,D,Great American Ball Park,outdoor,2,0,15,14,11,14,MILCIN20220511D
TOR,NYY,20220511,16:35,D,Yankee Stadium,outdoor,0,2,9,8,3,5,TORNYY20220511D
CHC,SD,20220511,20:10,D,PETCO Park,outdoor,1,0,9,12,7,5,CHCSD20220511D
NYM,WSH,20220511,23:05,N,Nationals Park,outdoor,0,1,10,10,3,8,NYMWSH20220511N
OAK,DET,20220512,17:10,D,Comerica Park,outdoor,0,1,5,6,5,3,OAKDET20220512D
HOU,MIN,20220512,17:10,N,Target Field,outdoor,1,0,15,10,11,3,HOUMIN20220512N
BAL,STL,20220512,17:15,D,Busch Stadium,outdoor,1,0,8,6,3,2,BALSTL20220512D
HOU,MIN,20220512,20:00,D,Target Field,outdoor,0,1,9,7,5,0,HOUMIN20220512D
PHI,LAD,20220513,02:10,N,Dodger Stadium,outdoor,0,1,12,12,9,7,PHILAD20220513N
NYY,CWS,20220513,00:10,N,Guaranteed Rate Field,outdoor,2,0,15,8,15,7,NYYCWS20220513N
CIN,PIT,20220512,22:35,N,PNC Park,outdoor,0,0,9,4,4,0,CINPIT20220512N
NYM,WSH,20220512,17:05,D,Nationals Park,outdoor,0,0,5,4,4,1,NYMWSH20220512D
KC,TEX,20220513,00:05,N,Globe Life Field,retractable,0,0,5,6,1,3,KCTEX20220513N
HOU,WSH,20220513,23:05,N,Nationals Park,outdoor,0,0,7,8,6,1,HOUWSH20220513N
NYY,CWS,20220514,00:10,N,Guaranteed Rate Field,outdoor,2,0,14,9,10,4,NYYCWS20220514N
LAA,OAK,20220514,01:40,N,Oakland Coliseum,outdoor,0,0,6,2,2,0,LAAOAK20220514N
BOS,TEX,20220514,00:05,N,Globe Life Field,retractable,1,0,10,4,7,1,BOSTEX20220514N
CIN,PIT,20220513,22:35,N,PNC Park,outdoor,0,0,10,7,8,2,CINPIT20220513N
CLE,MIN,20220514,00:10,N,Target Field,outdoor,0,2,9,13,8,12,CLEMIN20220514N
BAL,DET,20220513,23:10,N,Comerica Park,outdoor,0,1,8,6,2,4,BALDET20220513N
PHI,LAD,20220514,02:10,N,Dodger Stadium,outdoor,0,2,15,12,12,10,PHILAD20220514N
SF,STL,20220514,00:15,N,Busch Stadium,outdoor,0,0,8,6,8,2,SFSTL20220514N
MIL,MIA,20220513,22:40,N,loanDepot park,retractable,0,1,6,5,2,1,MILMIA20220513N
TOR,TB,20220513,23:10,N,Tropicana Field,indoor,1,1,6,7,2,5,TORTB20220513N
KC,COL,20220514,00:40,N,Coors Field,outdoor,2,2,18,13,14,10,KCCOL20220514N
SEA,NYM,20220513,23:10,N,Citi Field,outdoor,0,0,4,5,2,1,SEANYM20220513N
SD,ATL,20220513,23:20,N,Truist Park,outdoor,0,1,16,12,11,6,SDATL20220513N
CHC,ARI,20220514,01:40,N,Chase Field,retractable,0,1,5,12,3,4,CHCARI20220514N
SEA,NYM,20220514,23:10,N,Citi Field,outdoor,3,0,9,7,4,5,SEANYM20220514N
SD,ATL,20220514,20:05,D,Truist Park,outdoor,0,2,4,9,5,6,SDATL20220514D
LAA,OAK,20220515,01:40,N,Oakland Coliseum,outdoor,0,1,9,7,9,1,LAAOAK20220515N
LAA,OAK,20220514,20:07,D,Oakland Coliseum,outdoor,0,1,8,5,3,4,LAAOAK20220514D
NYY,CWS,20220514,23:10,N,Guaranteed Rate Field,outdoor,0,0,9,11,2,3,NYYCWS20220514N
BOS,TEX,20220514,23:05,N,Globe Life Field,retractable,2,1,14,7,11,3,BOSTEX20220514N
